epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
144,8605.1,0.60932,0.57892,0.0071,0.78038,0.56164,0.64527,0.50852,1.06921,2.02082,0.01269,0.00142,0.00142,0.00142
145,8664.78,0.61613,0.57804,0.0071,0.76896,0.56469,0.63773,0.50318,1.06518,2.06971,0.01261,0.00136,0.00136,0.00136
146,8724.56,0.60156,0.56843,0.00691,0.80987,0.5449,0.64571,0.50884,1.06386,2.0876,0.01258,0.0013,0.0013,0.0013
147,8784.18,0.60914,0.5652,0.00718,0.79191,0.55251,0.64564,0.51086,1.0642,2.10815,0.01269,0.00124,0.00124,0.00124
148,8843.82,0.59589,0.55646,0.00667,0.81955,0.53918,0.64633,0.50755,1.07185,2.08219,0.01272,0.00118,0.00118,0.00118
149,8903.41,0.59837,0.54922,0.00698,0.80516,0.55556,0.64623,0.51156,1.07733,2.06315,0.01288,0.00112,0.00112,0.00112
150,8963,0.58689,0.54773,0.00682,0.81487,0.56278,0.64596,0.51037,1.06452,2.07848,0.01251,0.00106,0.00106,0.00106
151,9022.62,0.60091,0.55401,0.00695,0.80776,0.56282,0.6456,0.50967,1.07184,2.08435,0.01266,0.001,0.001,0.001
152,9082.18,0.59563,0.55587,0.00708,0.82529,0.55361,0.64456,0.50781,1.06727,2.09089,0.01258,0.00094,0.00094,0.00094
153,9141.72,0.59349,0.55902,0.00677,0.82583,0.54642,0.64307,0.50664,1.07782,2.10172,0.01288,0.00088,0.00088,0.00088
154,9201.35,0.59509,0.55044,0.00689,0.80432,0.56012,0.63994,0.50519,1.0776,2.15043,0.01274,0.00082,0.00082,0.00082
155,9260.96,0.58388,0.55049,0.00675,0.82596,0.54177,0.63994,0.5017,1.08605,2.12905,0.01284,0.00076,0.00076,0.00076
156,9321.24,0.40263,0.25972,0.00564,0.77586,0.56164,0.63724,0.50113,1.06899,2.11653,0.01265,0.0007,0.0007,0.0007
157,9381.01,0.39352,0.25442,0.00552,0.77793,0.5586,0.64047,0.5037,1.07337,2.11991,0.01278,0.00064,0.00064,0.00064
158,9440.32,0.38675,0.24486,0.00541,0.7949,0.56629,0.6405,0.50368,1.07714,2.10774,0.01283,0.00058,0.00058,0.00058
159,9499.65,0.3843,0.24429,0.00527,0.79381,0.56254,0.64291,0.50526,1.06408,2.12467,0.01267,0.00052,0.00052,0.00052
160,9559.08,0.38334,0.24842,0.00526,0.79203,0.56228,0.64053,0.50574,1.06791,2.10987,0.0127,0.00046,0.00046,0.00046
161,9618.52,0.37867,0.2415,0.00521,0.80117,0.56469,0.64407,0.51241,1.0724,2.10478,0.01282,0.0004,0.0004,0.0004
162,9678.02,0.37432,0.23442,0.00509,0.7838,0.56773,0.6445,0.51225,1.06546,2.1256,0.01271,0.00034,0.00034,0.00034
163,9737.46,0.37848,0.24184,0.00522,0.78975,0.56602,0.64322,0.5131,1.07202,2.14547,0.01277,0.00028,0.00028,0.00028
164,9796.96,0.37438,0.23049,0.00513,0.79423,0.56399,0.64319,0.51281,1.07485,2.14554,0.01284,0.00022,0.00022,0.00022
165,9856.4,0.37261,0.23253,0.00515,0.79621,0.56495,0.64368,0.51317,1.07433,2.13682,0.01288,0.00016,0.00016,0.00016
