epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,1264.84,0.74298,0.64923,0.00841,0.72727,0.5804,0.64906,0.51021,1.02431,1.82938,0.01247,0.00472,0.00472,0.00472
90,1278.67,0.74008,0.64214,0.00839,0.74411,0.56773,0.64623,0.5161,0.98486,1.8789,0.01187,0.00466,0.00466,0.00466
91,1292.41,0.74399,0.64533,0.00827,0.81327,0.5449,0.64954,0.51504,0.97859,1.80371,0.01186,0.0046,0.0046,0.0046
92,1306.44,0.73264,0.63165,0.00822,0.76871,0.56658,0.65175,0.52313,0.98744,1.90936,0.01185,0.00454,0.00454,0.00454
93,1320.24,0.73284,0.63043,0.00832,0.80626,0.52055,0.63165,0.49645,1.0148,1.91496,0.01226,0.00448,0.00448,0.00448
94,1334.22,0.73972,0.6335,0.00832,0.77881,0.56012,0.65124,0.52209,1.01163,1.85551,0.01217,0.00442,0.00442,0.00442
95,1348.09,0.72994,0.63994,0.00819,0.78888,0.55099,0.64203,0.51582,0.99255,1.9289,0.01235,0.00436,0.00436,0.00436
96,1361.57,0.72713,0.62828,0.00819,0.73979,0.58447,0.66124,0.52847,0.99174,1.8099,0.01184,0.0043,0.0043,0.0043
97,1375.05,0.70857,0.61211,0.00792,0.8033,0.57078,0.65812,0.51763,1.01251,1.81922,0.01223,0.00424,0.00424,0.00424
98,1388.56,0.70841,0.60897,0.00782,0.71984,0.57991,0.64901,0.51888,1.00009,1.90327,0.01205,0.00418,0.00418,0.00418
99,1401.92,0.70782,0.62602,0.00784,0.80684,0.5595,0.64903,0.5158,0.97913,1.86561,0.01212,0.00412,0.00412,0.00412
100,1415.2,0.69683,0.59857,0.00797,0.82182,0.52511,0.641,0.51633,0.97437,1.97151,0.01172,0.00406,0.00406,0.00406
101,1428.52,0.70251,0.60078,0.00789,0.75528,0.55099,0.62449,0.50169,1.009,2.00211,0.0121,0.004,0.004,0.004
102,1441.92,0.69692,0.60421,0.00791,0.8075,0.54642,0.63171,0.50495,0.99466,1.96438,0.01183,0.00394,0.00394,0.00394
103,1455.57,0.69349,0.59551,0.00777,0.76698,0.5723,0.64493,0.51466,0.99624,1.85275,0.01204,0.00388,0.00388,0.00388
104,1469.21,0.6966,0.59793,0.00782,0.7684,0.56055,0.64171,0.50874,1.02408,1.9003,0.01259,0.00382,0.00382,0.00382
105,1482.65,0.69258,0.59196,0.00773,0.78984,0.53729,0.64005,0.51731,0.9923,1.94284,0.01211,0.00376,0.00376,0.00376
106,1496.38,0.67814,0.59561,0.00759,0.77191,0.55117,0.63192,0.51056,1.00439,1.98193,0.01221,0.0037,0.0037,0.0037
107,1510.26,0.68588,0.58025,0.00774,0.74125,0.56925,0.63051,0.51556,0.99759,1.97207,0.0121,0.00364,0.00364,0.00364
108,1524.07,0.67152,0.57176,0.00753,0.76806,0.55946,0.63989,0.51625,1.00677,1.98642,0.01217,0.00358,0.00358,0.00358
109,1538.2,0.68735,0.57831,0.0077,0.72478,0.57839,0.64003,0.51404,0.99927,1.92836,0.01215,0.00352,0.00352,0.00352
110,1552.07,0.67099,0.55786,0.00738,0.74683,0.58447,0.63817,0.51721,0.98305,1.96288,0.0118,0.00346,0.00346,0.00346
111,1565.09,0.65713,0.56781,0.00736,0.76567,0.56697,0.64401,0.52232,1.02371,1.93469,0.01249,0.0034,0.0034,0.0034
112,1579.18,0.66748,0.55778,0.00739,0.74796,0.57364,0.64336,0.51103,1.02156,2.00573,0.01244,0.00334,0.00334,0.00334
113,1593.11,0.6672,0.56238,0.00742,0.76583,0.56748,0.64211,0.51685,1.02757,1.93869,0.01265,0.00328,0.00328,0.00328
114,1607.07,0.65956,0.55704,0.00743,0.75266,0.58824,0.65166,0.52299,1.02054,1.92976,0.0123,0.00322,0.00322,0.00322
115,1620.93,0.65822,0.55738,0.00742,0.76614,0.56621,0.65126,0.52907,1.017,1.9445,0.01224,0.00316,0.00316,0.00316
116,1634.71,0.64546,0.53289,0.00714,0.75833,0.56773,0.6428,0.52176,1.02898,1.9775,0.01248,0.0031,0.0031,0.0031
117,1648.68,0.65319,0.55154,0.00711,0.76687,0.56164,0.63788,0.51682,1.02512,2.03191,0.01241,0.00304,0.00304,0.00304
118,1662.54,0.65316,0.54958,0.00721,0.77805,0.55492,0.64614,0.5214,1.01652,2.00429,0.01245,0.00298,0.00298,0.00298
119,1676.11,0.64387,0.55263,0.00729,0.77233,0.56773,0.6507,0.52867,0.99577,1.9514,0.01212,0.00292,0.00292,0.00292
120,1690.02,0.64899,0.53976,0.00738,0.77884,0.57839,0.63905,0.52036,1.01628,1.96943,0.01233,0.00286,0.00286,0.00286
121,1703.84,0.63287,0.53875,0.00705,0.79528,0.53272,0.63599,0.51352,1.00825,2.04565,0.01237,0.0028,0.0028,0.0028
122,1717.67,0.64374,0.54496,0.00733,0.73541,0.5723,0.64149,0.52003,1.00062,1.99952,0.01196,0.00274,0.00274,0.00274
123,1731.61,0.63537,0.53474,0.00705,0.78363,0.55403,0.64778,0.52586,0.99502,1.9785,0.01207,0.00268,0.00268,0.00268
124,1745.46,0.62365,0.52931,0.00689,0.83719,0.52438,0.63754,0.51621,1.00603,2.05949,0.01232,0.00262,0.00262,0.00262
125,1759.13,0.61647,0.51598,0.0068,0.79379,0.54642,0.64459,0.51984,1.00106,2.00303,0.01228,0.00256,0.00256,0.00256
126,1773.05,0.61718,0.52621,0.00671,0.76134,0.55556,0.6373,0.51647,1.00517,2.00427,0.01226,0.0025,0.0025,0.0025
127,1786.93,0.61887,0.52428,0.00689,0.78181,0.5586,0.63858,0.51502,1.00604,1.97901,0.01248,0.00244,0.00244,0.00244
128,1800.81,0.60956,0.52291,0.00679,0.76385,0.57111,0.64288,0.52084,1.00496,2.01729,0.01244,0.00238,0.00238,0.00238
129,1814.44,0.61088,0.51047,0.00675,0.79397,0.56896,0.63794,0.51953,0.9943,2.01266,0.01213,0.00232,0.00232,0.00232
130,1828.15,0.60572,0.50422,0.00667,0.83339,0.53577,0.63425,0.5163,1.01631,2.02854,0.01259,0.00226,0.00226,0.00226
131,1841.59,0.605,0.50536,0.00669,0.84108,0.53167,0.63827,0.51645,1.01376,2.02679,0.01247,0.0022,0.0022,0.0022
132,1855.53,0.60688,0.50458,0.00665,0.79555,0.55079,0.64654,0.52318,1.00287,2.00507,0.01226,0.00214,0.00214,0.00214
133,1869.37,0.60915,0.49843,0.00671,0.83917,0.52968,0.64913,0.52732,1.01905,1.98878,0.01255,0.00208,0.00208,0.00208
134,1883.37,0.58597,0.49261,0.00643,0.77485,0.56047,0.64017,0.52053,1.023,2.01212,0.01272,0.00202,0.00202,0.00202
135,1897.3,0.59215,0.49386,0.00655,0.78616,0.54338,0.63877,0.51909,1.03627,2.00267,0.01275,0.00196,0.00196,0.00196
136,1911.22,0.59182,0.49965,0.00658,0.75466,0.5665,0.63907,0.51993,1.01776,2.00885,0.01259,0.0019,0.0019,0.0019
137,1925.1,0.59266,0.49383,0.00651,0.7648,0.55927,0.63462,0.51359,1.01814,2.00778,0.01283,0.00184,0.00184,0.00184
138,1938.69,0.59139,0.48277,0.00649,0.7606,0.57064,0.6356,0.51289,1.01477,2.048,0.01259,0.00178,0.00178,0.00178
139,1952.55,0.58752,0.48752,0.00643,0.80138,0.55403,0.63531,0.51523,1.01124,2.05508,0.01245,0.00172,0.00172,0.00172
140,1966.29,0.58471,0.48815,0.00645,0.80088,0.55099,0.63784,0.51719,1.01165,2.0226,0.01262,0.00166,0.00166,0.00166
141,1979.88,0.58047,0.47176,0.00649,0.77666,0.54519,0.64346,0.52703,1.02442,1.985,0.01276,0.0016,0.0016,0.0016
142,1993.57,0.58472,0.48766,0.00647,0.78312,0.56164,0.64423,0.52453,1.01376,2.00236,0.01249,0.00154,0.00154,0.00154
143,2007.52,0.5842,0.49464,0.00633,0.79955,0.54338,0.6423,0.51895,1.02372,2.02216,0.01262,0.00148,0.00148,0.00148
144,2021.45,0.56913,0.47076,0.00628,0.79152,0.55556,0.63972,0.51873,1.03595,2.02984,0.01281,0.00142,0.00142,0.00142
145,2035.4,0.56886,0.46825,0.00615,0.78655,0.55527,0.64329,0.52443,1.03324,2.04585,0.01267,0.00136,0.00136,0.00136
146,2049.28,0.56758,0.49187,0.00625,0.82944,0.54774,0.64968,0.52569,1.03146,1.9992,0.01273,0.0013,0.0013,0.0013
147,2063.15,0.57139,0.47604,0.00627,0.84109,0.53976,0.64957,0.52935,1.02328,2.00697,0.01258,0.00124,0.00124,0.00124
148,2077.15,0.56602,0.4697,0.00612,0.82024,0.55563,0.64951,0.52724,1.0361,1.97711,0.01275,0.00118,0.00118,0.00118
149,2091.03,0.56062,0.47109,0.00622,0.80973,0.56469,0.65066,0.52845,1.02259,1.96091,0.01251,0.00112,0.00112,0.00112
150,2104.42,0.56376,0.46806,0.00621,0.78985,0.55556,0.64663,0.52428,1.03285,2.0077,0.01257,0.00106,0.00106,0.00106
151,2118.47,0.56892,0.47293,0.00631,0.80144,0.54062,0.64386,0.51935,1.03165,2.05294,0.01269,0.001,0.001,0.001
152,2132.41,0.55539,0.45657,0.00605,0.82344,0.53577,0.63665,0.51837,1.01421,2.04094,0.01248,0.00094,0.00094,0.00094
