epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,3754.55,0.60419,0.51166,0.00712,0.82074,0.56621,0.6706,0.54999,1.00774,1.87076,0.01218,0.0022,0.0022,0.0022
132,3782.88,0.6074,0.53789,0.00716,0.81017,0.57991,0.67157,0.54511,1.00544,1.89191,0.01214,0.00214,0.00214,0.00214
133,3811.15,0.59323,0.51255,0.00677,0.80806,0.57839,0.66936,0.54157,1.0052,1.92014,0.01211,0.00208,0.00208,0.00208
134,3839.46,0.58862,0.52895,0.0068,0.79277,0.57382,0.66491,0.54164,1.00629,1.88418,0.01228,0.00202,0.00202,0.00202
135,3867.7,0.5861,0.51063,0.00681,0.81516,0.56773,0.66418,0.5462,1.00954,1.88453,0.01225,0.00196,0.00196,0.00196
136,3895.97,0.58656,0.50957,0.00683,0.82662,0.56621,0.66737,0.55057,0.99908,1.93043,0.01222,0.0019,0.0019,0.0019
137,3924.66,0.58504,0.5078,0.0068,0.78769,0.59817,0.67298,0.54848,1.00868,1.86849,0.01234,0.00184,0.00184,0.00184
138,3952.95,0.58882,0.52011,0.00687,0.80405,0.5746,0.67358,0.54774,1.01712,1.89103,0.01245,0.00178,0.00178,0.00178
139,3981.21,0.59116,0.50908,0.00694,0.80265,0.58192,0.67189,0.54289,1.0161,1.88274,0.01251,0.00172,0.00172,0.00172
140,4009.48,0.57403,0.48938,0.00669,0.77509,0.59272,0.66662,0.54187,1.00663,1.8754,0.01235,0.00166,0.00166,0.00166
141,4037.83,0.58531,0.50975,0.00675,0.79086,0.56164,0.66739,0.54711,1.01009,1.96304,0.01244,0.0016,0.0016,0.0016
142,4066.16,0.57663,0.50584,0.00672,0.83756,0.55403,0.66941,0.54364,0.99726,1.94419,0.01212,0.00154,0.00154,0.00154
143,4094.35,0.5666,0.49569,0.00663,0.88438,0.53729,0.66554,0.54242,1.00048,1.93362,0.01227,0.00148,0.00148,0.00148
144,4122.65,0.56478,0.50207,0.00665,0.84683,0.55556,0.66198,0.54129,0.98893,1.96945,0.01221,0.00142,0.00142,0.00142
145,4150.93,0.56931,0.49299,0.0066,0.79117,0.58242,0.66242,0.54126,1.01521,1.92731,0.01248,0.00136,0.00136,0.00136
146,4179.23,0.55982,0.49286,0.00653,0.78476,0.57991,0.65969,0.54204,1.02576,1.95104,0.01268,0.0013,0.0013,0.0013
147,4207.5,0.56295,0.48603,0.00668,0.78307,0.57534,0.65483,0.53725,1.01304,1.94554,0.01239,0.00124,0.00124,0.00124
