epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,7871.6,0.67724,0.65166,0.00787,0.76093,0.58143,0.65163,0.52319,1.04686,1.85069,0.0122,0.00256,0.00256,0.00256
126,7934.88,0.67975,0.65366,0.00789,0.74032,0.58295,0.64174,0.52065,1.03484,1.8756,0.01197,0.0025,0.0025,0.0025
127,7997.91,0.67641,0.65821,0.00788,0.72278,0.5723,0.6433,0.52028,1.04712,1.88388,0.0122,0.00244,0.00244,0.00244
128,8060.77,0.66745,0.64631,0.00778,0.76938,0.54186,0.62285,0.50219,1.05931,1.94237,0.01241,0.00238,0.00238,0.00238
129,8123.67,0.67474,0.64577,0.00801,0.70931,0.58752,0.64261,0.5194,1.05485,1.87419,0.01229,0.00232,0.00232,0.00232
130,8186.55,0.66836,0.63158,0.00787,0.81091,0.54795,0.6421,0.52119,1.04155,1.9214,0.0122,0.00226,0.00226,0.00226
131,8249.4,0.66031,0.62019,0.00781,0.78876,0.54947,0.64098,0.51692,1.04611,1.99616,0.01245,0.0022,0.0022,0.0022
132,8312.25,0.66659,0.6502,0.00789,0.72158,0.58381,0.63707,0.51036,1.05597,1.95849,0.01241,0.00214,0.00214,0.00214
133,8375.16,0.65078,0.61579,0.00744,0.75626,0.55726,0.64819,0.51444,1.07481,1.92044,0.01266,0.00208,0.00208,0.00208
134,8438.05,0.64874,0.62865,0.00751,0.7871,0.54583,0.63046,0.50463,1.07778,1.95027,0.01275,0.00202,0.00202,0.00202
135,8500.94,0.64189,0.61117,0.00742,0.79512,0.55403,0.64829,0.51716,1.0661,1.9629,0.01257,0.00196,0.00196,0.00196
136,8563.82,0.63545,0.61935,0.00737,0.8065,0.55193,0.6339,0.50833,1.0775,2.02949,0.01276,0.0019,0.0019,0.0019
137,8626.71,0.64208,0.60878,0.00743,0.81158,0.54338,0.63522,0.50947,1.07533,2.00757,0.01273,0.00184,0.00184,0.00184
138,8689.58,0.64215,0.61932,0.00749,0.73326,0.57686,0.63982,0.51078,1.0687,2.00304,0.01263,0.00178,0.00178,0.00178
139,8752.5,0.64246,0.60291,0.00755,0.75693,0.55708,0.63667,0.51161,1.06591,2.0412,0.01246,0.00172,0.00172,0.00172
140,8815.41,0.62708,0.59455,0.00728,0.80481,0.55251,0.63959,0.51284,1.07098,1.98009,0.01261,0.00166,0.00166,0.00166
141,8878.26,0.63966,0.60584,0.00729,0.78175,0.55708,0.63768,0.5167,1.06373,2.02767,0.01246,0.0016,0.0016,0.0016
142,8941.16,0.63183,0.60831,0.00731,0.74131,0.56773,0.63192,0.50813,1.05531,2.0456,0.01234,0.00154,0.00154,0.00154
143,9004.05,0.62239,0.58329,0.00726,0.73325,0.56164,0.6358,0.51635,1.05006,2.05473,0.0124,0.00148,0.00148,0.00148
144,9066.94,0.62248,0.58781,0.00733,0.798,0.51903,0.63382,0.51026,1.05331,2.02285,0.01234,0.00142,0.00142,0.00142
145,9129.87,0.62831,0.59561,0.00732,0.74958,0.56038,0.63882,0.51224,1.06871,2.06745,0.01257,0.00136,0.00136,0.00136
146,9192.77,0.61782,0.59332,0.00722,0.77518,0.54186,0.63418,0.50559,1.07271,2.0393,0.01269,0.0013,0.0013,0.0013
147,9255.63,0.61826,0.59058,0.00732,0.78853,0.55099,0.63574,0.51158,1.07532,2.02013,0.01275,0.00124,0.00124,0.00124
148,9318.56,0.60329,0.57869,0.00688,0.82317,0.51903,0.62209,0.50197,1.07735,2.10106,0.01275,0.00118,0.00118,0.00118
149,9381.44,0.60904,0.57332,0.00713,0.82284,0.53577,0.63661,0.51013,1.08439,2.04408,0.01291,0.00112,0.00112,0.00112
