epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,6507.06,0.71401,0.73121,0.00839,0.84458,0.55099,0.67038,0.52078,1.00481,1.6747,0.01186,0.00286,0.00286,0.00286
121,6560.9,0.70124,0.71524,0.00823,0.80566,0.55251,0.66524,0.52088,1.00233,1.72798,0.01202,0.0028,0.0028,0.0028
122,6614.59,0.69917,0.71796,0.00823,0.80181,0.55403,0.65375,0.51556,1.01367,1.77167,0.012,0.00274,0.00274,0.00274
123,6668.31,0.70677,0.71311,0.00834,0.73201,0.58206,0.65785,0.51802,1.00447,1.77344,0.01198,0.00268,0.00268,0.00268
124,6721.99,0.6866,0.6942,0.00799,0.79194,0.55037,0.65016,0.52129,1.01333,1.78976,0.01199,0.00262,0.00262,0.00262
125,6775.87,0.68832,0.69489,0.00813,0.80389,0.56012,0.66509,0.52962,0.98992,1.73149,0.01163,0.00256,0.00256,0.00256
126,6829.89,0.67957,0.69094,0.00786,0.75563,0.57382,0.65449,0.52041,1.01454,1.7241,0.012,0.0025,0.0025,0.0025
127,6883.72,0.68542,0.6737,0.00802,0.79796,0.55403,0.65765,0.52397,1.00354,1.76094,0.01185,0.00244,0.00244,0.00244
128,6937.49,0.67895,0.67865,0.00786,0.76194,0.56997,0.65743,0.5193,0.99738,1.76368,0.01176,0.00238,0.00238,0.00238
129,6991.32,0.66967,0.66235,0.0078,0.7733,0.56621,0.66484,0.52752,0.97253,1.78107,0.01133,0.00232,0.00232,0.00232
130,7045.16,0.66932,0.67786,0.00778,0.79654,0.57204,0.65811,0.52561,1.0009,1.75271,0.01187,0.00226,0.00226,0.00226
131,7098.72,0.66574,0.66174,0.00781,0.79121,0.5586,0.65566,0.51942,0.99929,1.76977,0.01185,0.0022,0.0022,0.0022
132,7152.57,0.66608,0.67068,0.00774,0.80746,0.54255,0.65264,0.52113,0.99915,1.81979,0.01179,0.00214,0.00214,0.00214
133,7206.46,0.6642,0.65981,0.00783,0.81932,0.55099,0.65728,0.51923,1.00391,1.80681,0.01186,0.00208,0.00208,0.00208
134,7260.25,0.6631,0.66005,0.00767,0.77666,0.56773,0.65495,0.52169,1.01261,1.79259,0.01188,0.00202,0.00202,0.00202
135,7313.99,0.65227,0.65025,0.00768,0.77745,0.56317,0.65914,0.52446,1.01479,1.81963,0.01197,0.00196,0.00196,0.00196
136,7367.82,0.64808,0.64333,0.0075,0.77496,0.57078,0.66351,0.52577,1.01276,1.81496,0.01188,0.0019,0.0019,0.0019
137,7421.68,0.65327,0.64185,0.00774,0.78783,0.55708,0.65391,0.52432,0.99101,1.84031,0.01163,0.00184,0.00184,0.00184
138,7475.39,0.65686,0.6435,0.00765,0.85285,0.52932,0.65354,0.52198,1.01036,1.82018,0.01196,0.00178,0.00178,0.00178
