epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
111,7822.2,0.76543,0.77387,0.00899,0.76137,0.57382,0.6495,0.50066,1.05767,1.78204,0.01238,0.0034,0.0034,0.0034
112,7892.53,0.76967,0.75867,0.00893,0.78585,0.57078,0.66939,0.52138,1.02208,1.67594,0.01168,0.00334,0.00334,0.00334
113,7962.93,0.7643,0.75777,0.0088,0.79227,0.55708,0.66555,0.52565,1.02669,1.73263,0.0119,0.00328,0.00328,0.00328
114,8033.29,0.76939,0.76963,0.00905,0.72976,0.59665,0.6671,0.52072,1.04213,1.69075,0.01213,0.00322,0.00322,0.00322
115,8103.69,0.75829,0.75542,0.0089,0.76472,0.5723,0.66794,0.52029,1.03673,1.67017,0.01214,0.00316,0.00316,0.00316
116,8174.09,0.7524,0.75835,0.00868,0.77867,0.57296,0.66091,0.52201,1.02069,1.74394,0.01187,0.0031,0.0031,0.0031
117,8244.45,0.74297,0.73399,0.00868,0.7652,0.5754,0.66269,0.5246,1.03463,1.75261,0.01197,0.00304,0.00304,0.00304
118,8314.78,0.74078,0.73704,0.00855,0.76661,0.57686,0.65172,0.51937,1.03453,1.77349,0.01194,0.00298,0.00298,0.00298
119,8385.16,0.74152,0.72742,0.00866,0.76644,0.5694,0.66259,0.52082,1.04554,1.72043,0.0121,0.00292,0.00292,0.00292
120,8455.57,0.73884,0.73377,0.0085,0.80592,0.54986,0.65885,0.51546,1.04642,1.70313,0.01225,0.00286,0.00286,0.00286
121,8525.97,0.72551,0.70556,0.00855,0.82335,0.56753,0.66846,0.52103,1.05318,1.78945,0.01231,0.0028,0.0028,0.0028
122,8596.3,0.7255,0.71101,0.00842,0.79527,0.56925,0.66291,0.52238,1.04506,1.77583,0.01229,0.00274,0.00274,0.00274
123,8666.63,0.7205,0.70408,0.00843,0.7501,0.59817,0.65607,0.51964,1.02364,1.80026,0.01181,0.00268,0.00268,0.00268
124,8737.05,0.72008,0.69862,0.0084,0.7613,0.58143,0.6509,0.51449,1.04984,1.82952,0.01227,0.00262,0.00262,0.00262
125,8807.66,0.71398,0.70416,0.00821,0.78184,0.56469,0.65382,0.51854,1.05365,1.81316,0.01229,0.00256,0.00256,0.00256
126,8878.07,0.71605,0.70042,0.00828,0.75844,0.57348,0.66206,0.52332,1.04639,1.79202,0.01222,0.0025,0.0025,0.0025
127,8948.55,0.71477,0.69983,0.00831,0.77326,0.5606,0.65393,0.51914,1.04728,1.79136,0.01238,0.00244,0.00244,0.00244
128,9019.07,0.69864,0.69577,0.00811,0.8116,0.55079,0.65133,0.51825,1.02939,1.83301,0.01197,0.00238,0.00238,0.00238
129,9089.54,0.70347,0.70019,0.00826,0.7729,0.58017,0.6618,0.52418,1.03673,1.78276,0.01205,0.00232,0.00232,0.00232
130,9159.97,0.69515,0.68111,0.00812,0.76372,0.57991,0.66152,0.52485,1.04471,1.77086,0.01225,0.00226,0.00226,0.00226
131,9230.36,0.68676,0.67412,0.00807,0.80051,0.54033,0.6514,0.51398,1.0407,1.85338,0.01209,0.0022,0.0022,0.0022
132,9300.77,0.70643,0.69464,0.0083,0.82088,0.55708,0.65393,0.5227,1.04341,1.8508,0.01222,0.00214,0.00214,0.00214
133,9371.17,0.68458,0.66765,0.00782,0.77794,0.56521,0.654,0.51902,1.02703,1.83544,0.01203,0.00208,0.00208,0.00208
134,9441.61,0.68508,0.67928,0.00787,0.83041,0.54795,0.65536,0.52099,1.03238,1.82657,0.01199,0.00202,0.00202,0.00202
135,9512,0.684,0.66141,0.00789,0.81324,0.55251,0.66562,0.53086,1.07148,1.75963,0.01266,0.00196,0.00196,0.00196
136,9582.44,0.67579,0.66898,0.0078,0.7683,0.58043,0.65725,0.52281,1.05542,1.83092,0.01256,0.0019,0.0019,0.0019
137,9652.81,0.67784,0.65636,0.0078,0.79244,0.56621,0.66034,0.52988,1.0563,1.82097,0.0124,0.00184,0.00184,0.00184
138,9723.2,0.67629,0.66819,0.0078,0.79564,0.53729,0.65331,0.52342,1.05088,1.86388,0.01227,0.00178,0.00178,0.00178
139,9793.67,0.67799,0.65343,0.00788,0.75412,0.57686,0.65701,0.52385,1.05469,1.9316,0.01228,0.00172,0.00172,0.00172
140,9864.22,0.65969,0.64219,0.00754,0.77371,0.59056,0.65711,0.52624,1.06409,1.83148,0.01241,0.00166,0.00166,0.00166
141,9934.71,0.67188,0.6507,0.00759,0.77433,0.57991,0.65642,0.52712,1.05595,1.86165,0.01238,0.0016,0.0016,0.0016
142,10005.3,0.66128,0.64717,0.00763,0.8113,0.5586,0.65346,0.51671,1.05409,1.91971,0.01243,0.00154,0.00154,0.00154
