epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
149,7368.9,0.62686,0.58898,0.00729,0.78713,0.54593,0.63454,0.51497,1.03455,2.04868,0.01206,0.00112,0.00112,0.00112
150,7418.15,0.62551,0.59,0.00727,0.79159,0.55556,0.6358,0.51416,1.03926,2.02927,0.01226,0.00106,0.00106,0.00106
151,7467.44,0.63293,0.59461,0.00735,0.81647,0.54849,0.64079,0.5193,1.0467,2.01588,0.01236,0.001,0.001,0.001
152,7516.66,0.62711,0.59258,0.00742,0.81185,0.55556,0.64084,0.51561,1.05058,2.00616,0.01253,0.00094,0.00094,0.00094
153,7565.95,0.62328,0.59138,0.00717,0.79059,0.55708,0.63917,0.51839,1.04863,2.01056,0.01254,0.00088,0.00088,0.00088
154,7615.2,0.62017,0.59503,0.00716,0.79341,0.5586,0.6376,0.51448,1.05162,2.05083,0.01266,0.00082,0.00082,0.00082
155,7664.52,0.61703,0.58252,0.00718,0.81963,0.54186,0.6364,0.51447,1.04865,2.04654,0.01248,0.00076,0.00076,0.00076
156,7714.61,0.42812,0.28136,0.00601,0.79134,0.55415,0.63436,0.512,1.03095,2.07467,0.01219,0.0007,0.0007,0.0007
157,7763.77,0.42085,0.27199,0.00594,0.8406,0.52816,0.64071,0.5186,1.01844,2.08138,0.01191,0.00064,0.00064,0.00064
158,7813.04,0.41615,0.27217,0.00583,0.77397,0.55708,0.64147,0.51925,1.03234,2.07456,0.01225,0.00058,0.00058,0.00058
159,7862.49,0.41499,0.27289,0.00575,0.8412,0.52968,0.63826,0.51495,1.0237,2.0727,0.01211,0.00052,0.00052,0.00052
160,7911.51,0.41474,0.25702,0.00573,0.76092,0.56164,0.63667,0.51618,1.02578,2.09307,0.01207,0.00046,0.00046,0.00046
161,7960.61,0.40719,0.26001,0.00564,0.76124,0.5723,0.63555,0.51621,1.02085,2.10598,0.01196,0.0004,0.0004,0.0004
162,8009.69,0.39811,0.25437,0.00546,0.76089,0.5723,0.63579,0.51659,1.0241,2.10756,0.01201,0.00034,0.00034,0.00034
163,8058.83,0.40164,0.26091,0.00555,0.75596,0.57382,0.63862,0.51903,1.02588,2.11982,0.01203,0.00028,0.00028,0.00028
164,8107.9,0.40156,0.25351,0.00555,0.75923,0.57078,0.64154,0.52052,1.02822,2.11994,0.01205,0.00022,0.00022,0.00022
165,8156.99,0.3999,0.25432,0.00552,0.77541,0.56621,0.64372,0.52333,1.03116,2.12294,0.01206,0.00016,0.00016,0.00016
