epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
142,3182.98,0.75814,0.7634,0.00864,0.79661,0.5425,0.62803,0.49464,1.06243,1.94829,0.01252,0.00154,0.00154,0.00154
143,3205.78,0.74208,0.7502,0.00867,0.81329,0.53729,0.63342,0.50054,1.06345,1.96572,0.01268,0.00148,0.00148,0.00148
144,3228.65,0.7477,0.74437,0.00864,0.74029,0.55708,0.62859,0.49261,1.07391,1.93884,0.01278,0.00142,0.00142,0.00142
145,3251.66,0.75462,0.74427,0.00868,0.76906,0.54742,0.62118,0.49004,1.06983,1.98275,0.01275,0.00136,0.00136,0.00136
146,3274.46,0.73335,0.73154,0.0085,0.77565,0.55254,0.6199,0.49246,1.06468,2.00964,0.01251,0.0013,0.0013,0.0013
147,3297.96,0.72771,0.71389,0.00846,0.80219,0.54319,0.62315,0.49375,1.05327,2.01234,0.01237,0.00124,0.00124,0.00124
148,3320.76,0.74128,0.73269,0.00843,0.80697,0.53425,0.62581,0.4963,1.05969,2.00176,0.01259,0.00118,0.00118,0.00118
149,3343.74,0.74073,0.7313,0.00867,0.75909,0.55708,0.62304,0.49561,1.06876,1.9928,0.01266,0.00112,0.00112,0.00112
150,3366.47,0.73851,0.73692,0.0086,0.77441,0.54341,0.62433,0.49723,1.06573,1.96881,0.01254,0.00106,0.00106,0.00106
151,3389.28,0.74162,0.73425,0.00864,0.78046,0.54947,0.62563,0.49831,1.05571,1.97024,0.01248,0.001,0.001,0.001
152,3411.99,0.7229,0.70956,0.00825,0.77503,0.55057,0.62758,0.4982,1.06392,1.99708,0.01265,0.00094,0.00094,0.00094
153,3434.91,0.72898,0.7212,0.00831,0.74403,0.56621,0.62517,0.49635,1.07152,1.99555,0.01277,0.00088,0.00088,0.00088
154,3457.83,0.72575,0.72015,0.00845,0.79092,0.54795,0.62311,0.49542,1.07297,2.00177,0.01269,0.00082,0.00082,0.00082
155,3481.14,0.73623,0.7171,0.00865,0.78646,0.56012,0.62618,0.49631,1.07532,1.98074,0.01278,0.00076,0.00076,0.00076
156,3504.62,0.54266,0.3889,0.0078,0.7594,0.55556,0.62003,0.48903,1.07797,2.00312,0.0128,0.0007,0.0007,0.0007
157,3527.34,0.52581,0.36764,0.00751,0.74596,0.54972,0.617,0.48823,1.09626,1.99317,0.01301,0.00064,0.00064,0.00064
158,3550.06,0.53117,0.37585,0.00749,0.7178,0.56621,0.61952,0.49221,1.08759,1.99031,0.01289,0.00058,0.00058,0.00058
159,3572.82,0.51616,0.36896,0.00724,0.74005,0.56164,0.62153,0.49311,1.07942,2.00509,0.01281,0.00052,0.00052,0.00052
160,3595.78,0.51656,0.35578,0.00723,0.71235,0.58143,0.62063,0.4897,1.07818,2.0074,0.01274,0.00046,0.00046,0.00046
161,3618.64,0.51616,0.35745,0.00734,0.76317,0.5449,0.61708,0.48895,1.06772,2.02862,0.01255,0.0004,0.0004,0.0004
162,3641.35,0.51305,0.35832,0.00721,0.77368,0.55403,0.62138,0.49192,1.0685,2.04761,0.01255,0.00034,0.00034,0.00034
163,3664.21,0.50723,0.35362,0.00715,0.77615,0.54886,0.62157,0.49291,1.07446,2.04343,0.01268,0.00028,0.00028,0.00028
164,3687.05,0.50613,0.35262,0.00715,0.77254,0.55251,0.62131,0.49311,1.07257,2.05097,0.01267,0.00022,0.00022,0.00022
165,3710.13,0.5043,0.35172,0.00711,0.75888,0.55091,0.62101,0.495,1.07391,2.03208,0.01271,0.00016,0.00016,0.00016
